key,displayName,category,region,region_name,type,cargo_needed,experience,money,descriptionText,Source
US_15_01_ROAD_BLOCK_03_TASK,Southern Rockslide,_TASKS,US_15,Quebec,cargoDelivery,2× Service Spare Parts,740,9650,"Well, looks like we've got another rockslide. The team will need two crates of spare parts to clear the way. You can get there if you go straight over the mountain, but they say there are wolves in the area. Try not to lay on the horn if you don't want them to rip off your license plate.",TASKS
US_15_01_PLATFORM_CONSTRUCTION_04_CONTRACT,Real Man's Job—Deliverance,_CONTRACTS,US_15,Quebec,truckDelivery,,870,11350,"We're in the home stretch now. That giant anchor needs to be moved to the port for rigging to the platform. It's a tricky job, so it'll take a hot minute. Be extra careful with this one, all right? We're counting on you.",CONTRACTS
US_15_01_CABLE_TRAILER_CONTRACT,Flexible Solution,_CONTRACTS,US_15,Quebec,truckDelivery,,900,11850,"The oil rig needs a special flexible drillstem to run, and they have it ready at the new plant. We're also short on fuel for our tower. Could you get it for us?",CONTRACTS
US_15_01_CONSTRUCTION_FACTORY_CONTRACT,Plan Two-Point-Four,_CONTRACTS,US_15,Quebec,cargoDelivery,4× Bricks; 2× Concrete Slab,1650,15850,"We still need two shipments of concrete slabs and four shipments of brick to finish our metalworks, according to the budget. But, once that's done, it'll be time to kick back and relax! Could you grab us something to drink while you're at it?",CONTRACTS
US_15_01_ROAD_ISLAND_CONTRACT,Double-Double,_CONTRACTS,US_15,Quebec,cargoDelivery,2× Wooden Planks Medium; 2× Metal Roll,1250,14500,"The only way to reach Tidal right now is via ice crossing, but it's just not safe. A pontoon would work much better. We're going to need two metal rolls and two bundles of long, wood beams.",CONTRACTS
US_15_01_CONSTRUCTION_CLIMBERS_CONTRACT,The More the Merrier,_CONTRACTS,US_15,Quebec,cargoDelivery,3× Barrels Oil; 2× Vehicles Spare Parts,1050,7400,"Welcome to our base! This place is gaining popularity by the day, which means we're going to need more fuel and supplies. But, as they say, the more the merrier, eh?",CONTRACTS
US_15_01_RESTORE_ROUTE_CONTRACT,Reimagining the Ice Trail,_CONTRACTS,US_15,Quebec,cargoDelivery,2× Wooden Planks Medium; 2× Wooden Planks Medium,560,5200,"Hello there! We have a major issue on our hands—an avalanche damaged the bridges next to the mountaineering center, cutting it off from the rest of the world. We need to restore that transport link ASAP if we want any chance to get supplies and save the people out there. Help us out, eh?",CONTRACTS
US_15_01_METEO_DELIVERY_TASK,Sky Watch,_TASKS,US_15,Quebec,cargoDelivery,2× Bags; 2× Service Spare Parts,1030,9750,"This weather station is in dire need of maintenance. The equipment is outdated, and some things really need to be replaced. We need supplies to get the station up and running again. Could you handle the delivery?",TASKS
US_15_01_SHIPYARD_SUPPLY_TASK,Oil Guys in a Bind,_TASKS,US_15,Quebec,cargoDelivery,8× Barrels,1050,8850,"After carefully considering the fuel consumption rate, we've come to the conclusion that the oil platform is missing eight more fuel barrel pallets. Therefore, taking into account the interests of oil workers, we need you to deliver those barrels to us.",TASKS
US_15_01_CRASHED_CARGO_TASK,The Ice Road,_TASKS,US_15,Quebec,cargoDelivery,2× Container Small Special,710,6950,"What a disaster! Luckily, they've already evacuated the people, but our special delivery's still there. We have two undamaged containers by that shipwreck, and we need them delivered to the port despite any thin ice you might encounter. Will you take the job?",TASKS
US_15_01_TRASH_TASK,Rough Day,_TASKS,US_15,Quebec,cargoDelivery,2× Rubbish,630,5600,"The event was a lot of fun! The clean-up, not so much. We've collected the garbage, but disposing of it without special tech doesn't seem feasible. Could you drop the containers off at the port if you've got a minute? We'd be much obliged.",TASKS
US_15_02_HIGHWAY_01_CONTRACT,The Expected Journey,_CONTRACTS,US_15,Quebec,truckDelivery,2× Metal Planks; 3× Concrete Slab,2360,19900,"So, we're waiting for some supplies we need to build a bridge here. You'll be paid on delivery for transportation, as well as for your driving service. Present company shall not be liable for the damages sustained by the cargo during transport. Are you up for the job?",CONTRACTS
US_15_02_HELP_TRUCK_01_TASK,Hammered Road,_TASKS,US_15,Quebec,truckDelivery,,440,4300,"Hey, bud! I wanted to capture the beauty of nature, so I took a canvas, an easel, and some paints—set out to find the best spot. Thing is, the road was so hammered that I lost control of my car, and now it's stuck in the middle of nowhere. Could you tow it back to my house?",TASKS
US_15_02_BLOCKAGE_01_TASK,Western Rockslide,_TASKS,US_15,Quebec,cargoDelivery,1× Metal Planks; 1× Service Spare Parts,970,10000,"We're in a bit of bind here. A rockslide has blocked the main road to the ferry station. We need your help getting some metal beams there to clear the way. Don't worry, we'll pay you for the trouble!",TASKS
US_15_02_HIGHWAY_02_CONTRACT,Construction Can't Wait,_CONTRACTS,US_15,Quebec,cargoDelivery,2× Container Small; 3× Vehicles Spare Parts; 2× Wooden Planks Medium; 3× Bags,1650,13000,"Hey. We're on a tight deadline here, and we need a buttload of supplies to finish the bridge in time. Tricky part is getting to the construction site, but we hear you're an expert. Think you could handle this?",CONTRACTS
US_15_02_HELP_TRUCK_02_TASK,Several Clicks Over,_TASKS,US_15,Quebec,truckDelivery,,380,3650,"Hey there, traveler! Could you help me tow my truck? It's stuck, and it refuses to start in these freezing temperatures. My destination is a few miles away—or, well, the number's a bit higher if you're counting in clicks. So, give me a lift, eh?",TASKS
US_15_02_BLOCKAGE_02_TASK,Eastern Rockslide,_TASKS,US_15,Quebec,cargoDelivery,1× Vehicles Spare Parts; 2× Crate Large,1040,11200,"Greetings from the local timbermen! As you might've noticed, a pile of rubble is blocking the logging camp's access road. Our vehicles can't get anywhere like this! We'll need some consumables to clear the way. Could you help with that?",TASKS
US_15_02_HELP_TRUCK_03_TASK,"Snow, Trailer and Two Wood Planks",_TASKS,US_15,Quebec,truckDelivery,1× Wooden Planks; 1× Wooden Planks Medium,740,6200,"Hey there, bud! I've got a trailer stuck not far from here, and it has the tools I need to do some home repairs. We're also short a couple good planks for interior work. Do you think you could deliver the supplies to us?",TASKS
US_15_02_HELP_TRUCK_04_TASK,Neighbors from Hell,_TASKS,US_15,Quebec,truckDelivery,,560,5950,"Hey there! My buddy borrowed my trailer a while ago, but now his car's in the shop, and he can't bring my stuff back. He's willing to pay for delivery, though. One good deed deserves another, eh. I really need that trailer. Do you think you could fetch it for me? My bud's house isn't far.",TASKS
US_15_02_WINTER_NEED_CONTRACT,Beauty Has Its Price,_CONTRACTS,US_15,Quebec,truckDelivery,2× Logs Short; 4× Vehicles Spare Parts,1840,21350,"This season, our company has opened a new scenic overlook by the lake. It's a great tourist attraction, but we need to get ready for the influx. According to our estimates, we'll need more logs, spare parts, and fuel. Can you get all of that to us?",CONTRACTS
US_15_02_UNDER_ICE_CONTRACT,Driving on Ice,_CONTRACTS,US_15,Quebec,truckDelivery,1× Vehicles Spare Parts; 1× Vehicles Spare Parts; 1× Vehicles Spare Parts,1860,20600,"According to the list of participants, three of the trailers are yet to arrive. Luckily, we were able to get in contact with their owners—turns out they need a bit of help getting here. Could you handle that for us?",CONTRACTS
US_15_02_TUNNEL_CONTRACT,Rocky Emergency,_CONTRACTS,US_15,Quebec,truckDelivery,1× Container Large Drilling,1460,14200,This is dispatch! We've had the outer rock layer collapse in the northern tunnel. No casualties. We need a drilling rig and a repair van to resume work. Do you copy?,CONTRACTS
US_15_02_SUPPLY_PARK_CONTRACT,Across the Lake,_CONTRACTS,US_15,Quebec,cargoDelivery,4× Wooden Planks; 2× Logs Short; 2× Barrels Oil; 2× Barrels Oil,1900,21252,"Our company has been hired to build several rentals, and the deadline is coming up. Most of them are ready, but we still need to finish two houses. Missing the deadline is not an option, because they've been booked in advance. Help us out, eh?",CONTRACTS
US_15_02_QUARRY_DELIVERY_CONTRACT,Wormhole,_CONTRACTS,US_15,Quebec,cargoDelivery,2× Service Spare Parts Special; 2× Container Large,1790,15750,"The mining operation is in full swing, but the deeper we drill, the more spare parts we go through. We keep finding all sorts of holes in the bedrock. We'd appreciate it if you could get us some new supplies before the ones we have run out.",CONTRACTS
US_15_02_FISH_FESTIVAL_CONTRACT,Fishy Business,_CONTRACTS,US_15,Quebec,cargoDelivery,2× Wooden Planks; 2× Logs Medium,1260,14400,"Hey, buddy! We're absolutely swamped. There's so much work to be done with the Fishing Fest coming up. We need more planks and logs, like, yesterday, if we don't want our guests to sit on the ground. Help us out, eh? The festival's at stake here!",CONTRACTS
US_15_02_SUPPLY_PARAGLIDING_CONTRACT,Follow the Wind,_CONTRACTS,US_15,Quebec,cargoDelivery,3× Vehicles Spare Parts; 5× Barrels Oil,1300,13250,"Hey there! I'm a paraglider and I love exploring the vast, open skies. But even I have to land sometimes, especially when I run out of fuel. Could you do me a solid—get me some fuel and spare parts? I'll make it worth your while!",CONTRACTS
US_15_02_SUPPLY_LOG_CONTRACT,A Timberman's Work is Never Done,_CONTRACTS,US_15,Quebec,cargoDelivery,2× Service Spare Parts; 2× Vehicles Spare Parts,1010,12050,Our camp has been working overtime lately. Everyone needs wood. That's why our equipment has been wearing out at a faster rate. We're in desperate need of spare parts. We need to keep this operation running!,CONTRACTS
US_15_02_PIPE_CASES_CONTRACT,The Lost Pipe,_CONTRACTS,US_15,Quebec,cargoDelivery,2× Pipe Large,980,9500,"We've got a non-delivery of two giant pipes, and they're yet to be found. The pipes weren't secured properly during transport, so they fell off somewhere by the dam. All you need to do is follow the river and bring our cargo back.",CONTRACTS
US_15_02_WASTE_RECYCLING_CONTRACT,Better Safe Than Sorry,_CONTRACTS,US_15,Quebec,cargoDelivery,2× Rubbish,840,7200,"Mining always generates waste that needs to be properly disposed of, so we need to send all this trash for recycling before they slap us with a fine. Take it to the warehouse at the local port for us, eh?",CONTRACTS
US_15_02_PIPELINE_CONTRACT,On the Other Side of a Pipeline,_CONTRACTS,US_15,Quebec,cargoDelivery,1× Pipe Water,370,4850,"You never know what you're going to find in an old water main. There's some sort of mushroom growing on the sides, and we've found a live turtle in one of the branches! It's high time to replace that pipeline. Mind delivering a pipe for us?",CONTRACTS
US_15_02_BRICKS_TASK,Bricks for the Warehouse,_TASKS,US_15,Quebec,truckDelivery,2× Bricks,960,9900,"The plant's been shut down, and we're scrapping it for construction materials. We've got two pallets of bricks that need to be transported to the town warehouse. Feel free to use our plant's trailer—though you'll have to get it from a worker's house by the river.",TASKS
US_15_02_OLD_RESOURCE_TASK,In Search of Old Resources,_TASKS,US_15,Quebec,truckDelivery,,620,7050,"Hello there! The paragliders have requested a prototype exploration unit be delivered to the northern tower to ensure their safety. It's going to improve cell network coverage, which is crucial in emergencies. Would you mind helping us with this life-saving job?",TASKS
US_15_02_STUCK_ICE_TASK,Ice Fishing,_TASKS,US_15,Quebec,truckDelivery,,500,4050,"Hey! Some help here? I drove my truck out onto the ice to do some fishing, but the weight proved to be a bit too much, so now it's stuck there. Could you tow it to the trailer park for me? I'm good for it, promise.",TASKS
US_15_02_SUPPLY_HELP_TASK,Government Support,_TASKS,US_15,Quebec,cargoDelivery,1× Crate Large; 1× Crate Large; 1× Crate Large,1220,12850,"Due to recent weather conditions, our town council has issued essential supply kits to help keep people warm. The problem is, we don't have enough council-owned vehicles to distribute those kits. Our townspeople need your help. Will you take the job?",TASKS
US_15_02_CHEMISTRY_TASK,Chemical Waste Disposal,_TASKS,US_15,Quebec,cargoDelivery,3× Barrels Chemicals,900,8600,Hey there! We've got a bunch of chem waste barrels lying around at the old plant. They need to be moved to the port for processing before we're fined for endangering the environment. Care to help us with some recycling?,TASKS
US_15_02_CONTEST_MOUNTAIN,Mountain Trail,_CONTESTS,US_15,Quebec,exploration,,120,2400,"Hey, bud! We've been riding this track on our snowmobiles, and I bet you won't be able to outrace us. It's a difficult course with a snowy ravine up ahead. Wanna take the dare and show us what you've got? There's money riding on this!",CONTESTS
US_15_02_CONTEST_RACING,Keep Your Cool on Thin Ice,_CONTESTS,US_15,Quebec,exploration,,100,1500,"Hey, anyone else want to join our ice race? The track isn't an easy one, so any slip-up could cost you a trip to the repair shop, once you've fished your car out of the ice, that is. But what's a little property damage for a chance to win the prize money, eh? Sing up today!",CONTESTS
